time,Tinlet,Flowrate,Heat_flux,Tmax,Tmax_prev
9498,24.933094,156.110358,22.10476873,49.390445,49.414035
9499,24.937114,156.280964,22.33279252,49.370672,49.390445
9500,24.926919,156.943722,21.96770253,49.330662,49.370672
9501,24.924414,156.249892,22.33279252,49.304953,49.330662
9502,24.934293,156.356375,21.96770253,49.289108,49.304953
9503,24.935876,156.632185,22.33279252,49.247528,49.289108
9504,24.936568,157.295059,22.1943124,49.236463,49.247528
9505,24.919063,157.052649,22.1943124,49.208714,49.236463
9506,24.924032,157.127478,22.1943124,49.17948,49.208714
9507,24.935223,156.645335,22.33279252,49.167177,49.17948
9508,24.929483,156.740297,22.33279252,49.130393,49.167177
9509,24.933219,156.548045,22.33279252,49.113501,49.130393
9510,24.930538,156.489276,22.24183493,49.084228,49.113501
9511,24.928685,156.673033,22.33279252,49.06525,49.084228
9512,24.919946,156.607397,22.33279252,49.04066,49.06525
9513,24.936838,156.921261,22.33279252,49.015869,49.04066
9514,24.947435,156.128047,22.33279252,48.998692,49.015869
9515,24.941049,156.453432,22.33279252,48.973241,48.998692
9516,24.937036,157.25747,22.10476873,48.950341,48.973241
9517,24.945043,156.387215,21.9764183,48.936499,48.950341
9518,24.95365,156.775792,22.1943124,48.918726,48.936499
9519,24.944971,157.044154,22.33279252,48.897354,48.918726
9520,24.949723,156.530938,22.1943124,48.884841,48.897354
9521,24.945308,156.974096,22.11353888,48.866966,48.884841
9522,24.947681,157.17624,22.1943124,48.843992,48.866966
9523,24.947093,157.839579,22.1943124,48.828961,48.843992
9524,24.952373,157.768357,22.33279252,48.817868,48.828961
9525,24.948492,158.007509,22.33279252,48.801192,48.817868
9526,24.95723,157.393745,21.9764183,48.771576,48.801192
9527,24.952697,156.784055,22.1943124,48.75426,48.771576
9528,24.959953,157.020529,22.1943124,48.738552,48.75426
9529,24.965766,157.119332,22.1943124,48.738598,48.738552
9530,24.959024,156.364871,22.33279252,48.730188,48.738598
9531,24.961297,156.184605,22.11353888,48.719538,48.730188
9532,24.962879,156.4397,22.11353888,48.712956,48.719538
9533,24.961501,157.075691,22.33279252,48.704603,48.712956
9534,24.956111,157.248392,22.33279252,48.678316,48.704603
9535,24.965746,156.493931,22.15073358,48.675327,48.678316
9536,24.97055,157.04939,22.25386121,48.668512,48.675327
9537,24.968164,156.752517,22.33279252,48.647651,48.668512
9538,24.964053,156.211837,22.33279252,48.629845,48.647651
9539,24.966485,148.882517,22.10476873,48.761212,48.629845
9540,24.990124,125.70427,22.33279252,49.038682,48.761212
9541,24.972357,119.244972,22.1943124,49.205789,49.038682
9542,24.978511,117.908284,22.11353888,49.323813,49.205789
9543,24.972713,118.210046,22.33279252,49.40913,49.323813
9544,24.982565,117.846256,21.9764183,49.48312,49.40913
9545,24.986499,117.920155,19.00926975,49.563506,49.48312
9546,24.987422,117.85801,12.37848145,49.620396,49.563506
9547,24.988938,117.737329,12.38496758,49.682379,49.620396
9548,24.991171,117.597562,12.28112848,49.738967,49.682379
9549,24.991217,117.708002,12.22281451,49.781675,49.738967
9550,24.989886,117.658543,12.3914537,49.824162,49.781675
9551,24.993629,117.497363,12.22281451,49.864165,49.824162
9552,24.994809,117.708468,12.3914537,49.874123,49.864165
9553,24.997879,118.080171,12.3914537,49.899698,49.874123
9554,24.990294,117.603381,12.12033495,49.90311,49.899698
9555,24.993075,118.118342,12.3914537,49.92163,49.90311
9556,24.999078,118.117527,12.3914537,49.921185,49.92163
9557,25.017991,118.269164,12.3914537,49.927956,49.921185
9558,25.020468,117.947037,12.3914537,49.93196,49.927956
9559,25.017701,117.821236,12.28756022,49.910969,49.93196
9560,25.008284,117.864527,12.3914537,49.880763,49.910969
9561,25.019856,117.136949,12.3914537,49.869516,49.880763
9562,25.017793,117.153008,12.22281451,49.847409,49.869516
9563,25.014795,117.611876,12.12033495,49.825966,49.847409
9564,25.005588,117.670879,12.3914537,49.781744,49.825966
9565,25.00427,117.740704,12.22281451,49.761944,49.781744
9566,25.018016,118.00057,12.32529407,49.726188,49.761944
9567,25.007671,118.172806,12.3914537,49.68446,49.726188
9568,25.008263,117.52378,12.3914537,49.636279,49.68446
9569,25.009812,117.743031,12.22281451,49.590838,49.636279
9570,25.004909,117.571494,12.22281451,49.541791,49.590838
9571,24.994331,117.488868,12.3914537,49.477479,49.541791
9572,25.00106,117.784345,12.49534718,49.426944,49.477479
9573,25.007346,117.218062,12.28756022,49.387715,49.426944
9574,25.000143,117.246574,12.3914537,49.318571,49.387715
9575,25.013171,117.310115,12.49534718,49.272617,49.318571
9576,25.0113,117.599657,12.22281451,49.214107,49.272617
9577,25.008677,117.88594,12.22281451,49.16886,49.214107
9578,25.010205,117.828916,12.3914537,49.09109,49.16886
9579,25.010634,117.39344,12.49534718,49.021049,49.09109
9580,25.008433,117.435684,12.23578676,48.964239,49.021049
9581,25.019346,117.557878,12.28756022,48.910781,48.964239
9582,25.022226,117.361437,12.35253696,48.831611,48.910781
9583,25.00556,117.210847,12.38496758,48.767855,48.831611
9584,25.022753,117.421486,12.3914537,48.705858,48.767855
9585,25.01866,117.651793,12.3914537,48.637016,48.705858
9586,25.020986,117.614553,12.3914537,48.562484,48.637016
9587,25.023827,117.201537,12.49534718,48.489357,48.562484
9588,25.026574,116.98729,12.3914537,48.419975,48.489357
9589,25.02268,117.047107,12.22281451,48.352896,48.419975
9590,25.02415,117.275784,12.3914537,48.275929,48.352896
9591,25.034238,117.70358,12.49534718,48.203786,48.275929
9592,25.025256,117.378544,12.49534718,48.143688,48.203786
9593,25.040169,117.288004,12.22281451,48.069712,48.143688
9594,25.043629,117.573007,12.3914537,48.001459,48.069712
9595,25.030041,117.921086,12.3914537,47.935935,48.001459
9596,25.032696,118.032806,12.3914537,47.867565,47.935935
9597,25.028597,117.714287,12.22281451,47.779237,47.867565
9598,25.027503,117.967054,12.49534718,47.708767,47.779237
9599,25.021855,117.711494,12.3914537,47.644004,47.708767
9600,25.042232,117.407172,12.3914537,47.562469,47.644004
9601,25.0197,116.953657,12.38496758,47.477531,47.562469
9602,25.032775,117.60501,12.38496758,47.421388,47.477531
9603,25.031739,117.252509,12.22281451,47.362715,47.421388
9604,25.026172,117.546473,12.41032063,47.28128,47.362715
9605,25.025842,117.036051,12.48880668,47.203393,47.28128
9606,25.030843,117.35748,12.48880668,47.131407,47.203393
9607,25.034785,117.461054,12.38496758,47.067877,47.131407
9608,25.041071,117.561951,12.38496758,47.001667,47.067877
9609,25.044484,117.461636,12.48880668,46.928339,47.001667
9610,25.046936,117.663431,12.38496758,46.873743,46.928339
9611,25.031972,117.743381,12.38496758,46.787588,46.873743
9612,25.040372,117.610945,12.38496758,46.715972,46.787588
9613,25.029467,117.741053,12.38496758,46.647136,46.715972
9614,25.045644,117.947968,12.22281451,46.590608,46.647136
9615,25.042778,117.725226,12.28112848,46.525804,46.590608
9616,25.034356,117.787952,12.22281451,46.453284,46.525804
9617,25.023416,117.420672,12.38496758,46.379647,46.453284
9618,25.039687,117.488053,12.38496758,46.325236,46.379647
9619,25.025994,117.376565,12.22281451,46.243007,46.325236
9620,25.022863,117.634337,12.38496758,46.185622,46.243007
9621,25.027509,116.983217,12.38496758,46.119116,46.185622
9622,25.030567,117.392043,12.38496758,46.061235,46.119116
9623,25.013486,117.332343,12.28112848,45.983587,46.061235
9624,25.028062,117.573007,12.38496758,45.924553,45.983587
9625,25.025196,117.636199,12.22281451,45.85949,45.924553
9626,25.02772,117.941917,12.25524512,45.80311,45.85949
9627,25.029711,118.047702,12.38496758,45.73896,45.80311
9628,25.030724,117.771776,12.37848145,45.683582,45.73896
9629,25.0271,117.920969,12.38496758,45.621838,45.683582
9630,25.018889,117.074921,12.38496758,45.550608,45.621838
9631,25.031786,117.957046,12.28112848,45.493303,45.550608
9632,25.030679,117.853472,12.21632839,45.446928,45.493303
9633,25.018481,117.962283,12.38496758,45.369055,45.446928
9634,25.029545,117.662267,12.38496758,45.321265,45.369055
9635,25.016596,117.472459,12.38496758,45.253746,45.321265
9636,25.022164,116.977747,12.38496758,45.196025,45.253746
9637,25.025478,117.36132,12.38496758,45.149225,45.196025
9638,25.024168,118.063413,12.38496758,45.084518,45.149225
9639,25.02882,118.246238,12.48880668,45.023626,45.084518
9640,25.034475,117.934934,12.48880668,44.982063,45.023626
9641,25.024083,117.57452,12.21632839,44.905029,44.982063
9642,25.028049,117.549616,12.28112848,44.86339,44.905029
9643,25.02403,118.185723,12.38496758,44.795328,44.86339
9644,25.030666,117.937146,12.48880668,44.747925,44.795328
9645,25.029157,117.69718,12.31875357,44.698863,44.747925
9646,25.040814,117.870928,12.48880668,44.655936,44.698863
9647,25.024372,117.442667,12.48880668,44.584269,44.655936
9648,25.02509,117.821236,12.33183458,44.545547,44.584269
9649,25.038738,117.660638,12.48880668,44.488027,44.545547
9650,25.031437,117.936564,12.248759,44.438703,44.488027
9651,25.032233,117.653539,12.32529407,44.386455,44.438703
9652,25.01933,118.116247,12.48880668,44.325729,44.386455
9653,25.029802,117.574054,12.48880668,44.280944,44.325729
9654,25.027627,117.622001,12.21632839,44.232797,44.280944
9655,25.02113,117.637944,12.48880668,44.181985,44.232797
9656,25.035345,117.773173,12.48880668,44.13974,44.181985
9657,25.022349,118.17909,12.38496758,44.083672,44.13974
9658,25.025848,117.171512,12.21632839,44.03588,44.083672
9659,25.025064,117.531461,12.38496758,43.999744,44.03588
9660,25.028465,117.331295,12.38496758,43.941649,43.999744
9661,25.03149,117.200373,12.31875357,43.90132,43.941649
9662,25.032741,117.506557,12.38496758,43.851991,43.90132
9663,25.028886,117.832524,12.38496758,43.808977,43.851991
9664,25.036294,117.697412,12.21632839,43.762067,43.808977
9665,25.019878,118.035832,12.48880668,43.706248,43.762067
9666,25.041031,118.386471,12.21632839,43.670128,43.706248
9667,25.037243,117.412525,12.38496758,43.618782,43.670128
9668,25.043009,117.48398,12.38496758,43.572747,43.618782
9669,25.043945,117.229234,12.11390321,43.545319,43.572747
9670,25.030586,117.372492,12.48880668,43.483424,43.545319
9671,25.040294,117.656565,12.38496758,43.452373,43.483424
9672,25.036814,117.47595,12.38496758,43.41561,43.452373
9673,25.036148,117.679025,12.46918516,43.355531,43.41561
9674,25.037434,117.628518,12.38496758,43.333886,43.355531
9675,25.045387,117.874652,12.48880668,43.283413,43.333886
9676,25.036814,118.048866,12.21632839,43.236872,43.283413
9677,25.036201,117.328852,12.28112848,43.208368,43.236872
9678,25.032168,118.2616,12.38496758,43.154948,43.208368
9679,25.045644,118.067719,12.31875357,43.121242,43.154948
9680,25.032023,117.636082,12.48880668,43.089241,43.121242
9681,25.042092,117.340722,12.48880668,43.044923,43.089241
9682,25.033953,117.148702,18.71915261,43.006969,43.044923
9683,25.031951,117.618044,28.44904897,42.964159,43.006969
9684,25.04434,117.748268,28.17995242,42.931875,42.964159
9685,25.030151,117.662034,28.27399503,42.905664,42.931875
9686,25.033012,116.859626,28.01627895,42.873535,42.905664
9687,25.030197,117.562999,28.41914935,42.86895,42.873535
9688,25.042982,117.518311,28.26408288,42.864737,42.86895
9689,25.041355,117.531694,28.41914935,42.866312,42.864737
9690,25.035146,117.041637,28.25417072,42.872231,42.866312
9691,25.032998,117.610014,28.26408288,42.877606,42.872231
9692,25.042982,117.756531,28.25417072,42.909665,42.877606
9693,25.029677,117.538094,28.25417072,42.912005,42.909665
9694,25.053117,117.511095,28.03610326,42.959569,42.912005
9695,25.048887,117.406474,28.25417072,42.998289,42.959569
9696,25.045954,116.714972,28.25417072,43.034656,42.998289
9697,25.040207,117.28556,28.25417072,43.066891,43.034656
9698,25.052497,117.48526,28.09915863,43.137965,43.066891
9699,25.059884,117.397746,28.1090164,43.194004,43.137965
9700,25.05342,117.822283,28.1090164,43.241863,43.194004
9701,25.054494,117.605127,28.25417072,43.298947,43.241863
9702,25.039529,116.815753,28.26408288,43.357267,43.298947
9703,25.050019,117.61723,28.41914935,43.426101,43.357267
9704,25.054191,117.158245,28.41914935,43.501646,43.426101
9705,25.052893,117.176633,28.26408288,43.576796,43.501646
9706,25.051318,117.488984,28.26408288,43.657112,43.576796
9707,25.053505,117.272526,28.00636679,43.717766,43.657112
9708,25.064234,117.390996,28.26408288,43.818104,43.717766
9709,25.051271,117.181288,28.26408288,43.894011,43.818104
9710,25.04426,116.868936,28.26408288,43.98642,43.894011
9711,25.044128,117.682051,28.26408288,44.057473,43.98642
9712,25.051146,117.069334,28.26408288,44.15799,44.057473
9713,25.044102,117.676232,28.26408288,44.244906,44.15799
9714,25.051726,117.539258,28.26408288,44.338525,44.244906
9715,25.068741,117.967054,28.00636679,44.444989,44.338525
9716,25.048418,117.991609,28.26408288,44.535381,44.444989
9717,25.050862,117.604545,28.26408288,44.628874,44.535381
9718,25.045913,117.85289,28.00636679,44.718269,44.628874
9719,25.054842,117.783646,28.26408288,44.824915,44.718269
9720,25.050375,117.542168,28.41914935,44.922698,44.824915
9721,25.058184,117.853704,28.26408288,45.035702,44.922698
9722,25.056213,117.599773,28.26408288,45.134787,45.035702
9723,25.056727,117.724179,28.26408288,45.234267,45.134787
9724,25.035804,117.732092,28.26408288,45.324241,45.234267
9725,25.052595,117.950529,27.85271424,45.428137,45.324241
9726,25.047509,117.549616,28.26408288,45.532286,45.428137
9727,25.037221,117.461519,28.26408288,45.633132,45.532286
9728,25.038599,117.923762,27.86257201,45.733421,45.633132
9729,25.049603,117.685426,28.1090164,45.851753,45.733421
9730,25.046473,117.362833,28.26408288,45.951223,45.851753
9731,25.04306,117.722782,28.26408288,46.054935,45.951223
9732,25.036602,117.087955,28.26408288,46.152708,46.054935
9733,25.0477,117.882682,27.95394993,46.265209,46.152708
9734,25.042077,117.440805,28.26408288,46.355415,46.265209
9735,25.037274,117.347472,28.26408288,46.458635,46.355415
9736,25.04051,117.775384,28.26408288,46.564983,46.458635
9737,25.043244,117.653306,28.26408288,46.666531,46.564983
9738,25.038552,117.525875,28.1090164,46.762372,46.666531
9739,25.037122,117.088886,28.26408288,46.86231,46.762372
9740,25.050494,117.661801,28.1090164,46.967255,46.86231
9741,25.031619,117.234006,28.26408288,47.059345,46.967255
9742,25.029715,117.827054,28.26408288,47.155404,47.059345
9743,25.030789,117.664711,28.26408288,47.252114,47.155404
9744,25.035092,117.155103,28.26408288,47.358314,47.252114
9745,25.035646,117.224114,28.1090164,47.449751,47.358314
9746,25.032101,117.629798,28.26408288,47.542817,47.449751
9747,25.025715,116.810865,28.26408288,47.63377,47.542817
9748,25.029148,116.972859,28.1090164,47.732307,47.63377
9749,25.040569,117.29743,28.26408288,47.825101,47.732307
9750,25.027231,117.825658,28.01627895,47.901312,47.825101
9751,25.0247,117.598726,28.1090164,48.001217,47.901312
9752,25.023454,117.606058,28.1090164,48.102148,48.001217
9753,25.02043,117.494454,27.86257201,48.191162,48.102148
9754,25.026301,117.535651,28.1090164,48.279392,48.191162
9755,25.029445,117.147655,28.26408288,48.366076,48.279392
9756,25.01129,117.741286,28.1090164,48.437764,48.366076
9757,25.03133,117.735002,28.1090164,48.537825,48.437764
9758,25.007711,117.330946,28.1090164,48.609575,48.537825
9759,25.021168,117.940637,28.1090164,48.714019,48.609575
9760,25.013965,116.856717,28.1090164,48.791898,48.714019
9761,25.02731,116.971114,28.1090164,48.867535,48.791898
9762,25.030367,116.919909,28.1090164,48.962679,48.867535
9763,25.014262,117.12694,28.21452209,49.033183,48.962679
9764,25.026104,117.176633,28.26408288,49.124723,49.033183
9765,25.012186,117.703115,28.1090164,49.194651,49.124723
9766,25.020325,117.484795,27.86257201,49.275104,49.194651
9767,25.017069,117.163948,28.11887418,49.350269,49.275104
9768,25.022374,117.908168,28.11887418,49.423649,49.350269
9769,25.026322,117.905026,27.86257201,49.504954,49.423649
9770,25.016977,117.269616,28.11887418,49.575727,49.504954
9771,25.019686,117.448718,27.96375332,49.664164,49.575727
9772,25.031067,117.556598,28.11887418,49.732414,49.664164
9773,25.03011,118.076214,28.11887418,49.807548,49.732414
9774,25.031817,117.41078,28.1090164,49.875805,49.807548
9775,25.017735,117.354338,28.27399503,49.936056,49.875805
9776,25.023355,117.83264,28.26408288,50.008587,49.936056
9777,25.032146,117.992075,28.26408288,50.07835,50.008587
9778,25.036094,117.470364,28.27399503,50.149915,50.07835
9779,25.038143,117.470131,28.27399503,50.232481,50.149915
9780,25.029768,117.18024,28.27399503,50.284537,50.232481
9781,25.011394,117.510281,28.27399503,50.346439,50.284537
9782,25.034249,117.524944,28.27399503,50.422272,50.346439
9783,25.039877,117.777129,28.27399503,50.476964,50.422272
9784,25.032542,117.673672,28.27399503,50.530705,50.476964
9785,25.03747,117.563464,28.0261911,50.59847,50.530705
9786,25.034848,117.460007,28.27399503,50.663133,50.59847
9787,25.036134,117.657146,28.27399503,50.712666,50.663133
9788,25.036667,117.713239,28.27399503,50.764169,50.712666
9789,25.03444,117.489915,28.27399503,50.838685,50.764169
9790,25.028884,117.658659,28.27399503,50.880619,50.838685
9791,25.042756,117.008005,28.27399503,50.950123,50.880619
9792,25.037794,117.406474,28.27399503,51.005716,50.950123
9793,25.050077,117.157198,28.42911589,51.067345,51.005716
9794,25.03693,117.449416,28.27399503,51.102979,51.067345
9795,25.030478,117.389367,28.27399503,51.171543,51.102979
9796,25.039138,117.353872,28.27399503,51.238193,51.171543
9797,25.026452,117.629798,28.01627895,51.274724,51.238193
9798,25.022927,117.330714,28.11887418,51.311416,51.274724
9799,25.032587,117.576266,28.11887418,51.388282,51.311416
9800,25.013905,117.349915,28.11887418,51.431349,51.388282
9801,25.020079,117.494337,28.27399503,51.471883,51.431349
9802,25.016956,117.379824,28.27399503,51.513699,51.471883
9803,25.02369,117.145793,28.27399503,51.564247,51.513699
9804,25.026109,117.670064,28.11887418,51.609222,51.564247
9805,25.02232,117.597213,28.11887418,51.652412,51.609222
9806,25.01287,117.390065,28.11887418,51.694803,51.652412
9807,25.020777,117.167672,28.11887418,51.748971,51.694803
9808,25.009931,117.287073,28.27399503,51.778947,51.748971
9809,24.9902,117.173607,28.11887418,51.809709,51.778947
9810,25.009496,116.926542,28.27399503,51.873425,51.809709
9811,25.020962,117.551827,28.11887418,51.913258,51.873425
9812,25.019559,117.506091,28.27399503,51.940514,51.913258
9813,25.00798,117.235053,28.11887418,51.980815,51.940514
9814,25.021681,117.534836,28.11887418,52.021928,51.980815
9815,25.019692,117.795517,28.11887418,52.065964,52.021928
9816,25.018551,117.590812,28.27399503,52.10001,52.065964
9817,25.036686,117.284745,28.27399503,52.143874,52.10001
9818,25.028488,117.251695,28.11887418,52.186573,52.143874
9819,25.028607,117.190947,28.11887418,52.216664,52.186573
9820,25.030564,117.117747,28.11887418,52.255085,52.216664
9821,25.028726,117.58255,28.11887418,52.280332,52.255085
9822,25.025688,117.954951,28.11887418,52.319054,52.280332
9823,25.023645,117.513423,28.27399503,52.340269,52.319054
9824,25.022163,117.423232,28.11887418,52.382313,52.340269
9825,25.025938,117.322684,27.96375332,52.415296,52.382313
9826,25.015421,117.562882,28.11887418,52.454369,52.415296
9827,25.008877,117.370398,28.11887418,52.496423,52.454369
9828,25.010662,117.846722,28.11887418,52.526107,52.496423
9829,25.014445,117.958675,28.11887418,52.569684,52.526107
9830,25.000882,117.493872,28.11887418,52.584374,52.569684
9831,25.012159,117.68624,28.11887418,52.622428,52.584374
9832,24.997061,117.722549,28.11887418,52.650488,52.622428
9833,25.005616,117.94471,28.11887418,52.684304,52.650488
9834,24.993832,117.536814,27.96375332,52.707715,52.684304
9835,25.015546,117.283698,28.11887418,52.739288,52.707715
9836,24.99629,117.255302,27.70886508,52.762159,52.739288
9837,25.006868,117.794237,28.11887418,52.802679,52.762159
9838,25.011454,117.368186,27.96375332,52.836446,52.802679
9839,24.994959,117.173607,28.11887418,52.846692,52.836446
9840,25.00008,117.562766,28.01627895,52.874447,52.846692
9841,25.018914,116.926309,28.11887418,52.918974,52.874447
9842,24.999579,116.924098,28.11887418,52.919688,52.918974
9843,24.997503,117.711145,27.96375332,52.948072,52.919688
9844,24.989298,117.856148,27.96375332,52.962135,52.948072
9845,24.995618,117.502484,28.11887418,52.993536,52.962135
9846,24.997615,117.006492,28.11887418,53.019589,52.993536
9847,24.995902,117.631893,28.11887418,53.040667,53.019589
9848,24.990313,117.113906,28.11887418,53.04467,53.040667
9849,25.007283,117.442085,28.11887418,53.074081,53.04467
9850,24.997596,117.214338,27.96375332,53.104039,53.074081
9851,24.998861,117.608269,27.96375332,53.127123,53.104039
9852,24.997248,126.960193,28.11887418,52.917637,53.127123
9853,24.995732,157.545382,27.96375332,52.537884,52.917637
9854,25.00426,164.349384,28.11887418,52.324935,52.537884
9855,25.001327,166.026818,28.11887418,52.16657,52.324935
9856,24.999898,166.533866,28.11887418,52.049101,52.16657
9857,24.995593,165.907184,28.11887418,51.942113,52.049101
9858,24.993017,165.956062,28.11887418,51.850106,51.942113
9859,25.015983,166.652336,28.11887418,51.778325,51.850106
9860,25.002171,166.537124,28.11887418,51.67668,51.778325
9861,25.010994,166.713084,28.11887418,51.609103,51.67668
9862,25.003844,166.413883,28.11887418,51.517791,51.609103
9863,25.012193,166.762427,28.11887418,51.442979,51.517791
9864,25.007291,166.999134,28.11887418,51.384297,51.442979
9865,24.999562,166.721114,27.96375332,51.305936,51.384297
9866,25.004042,166.733799,28.11887418,51.258903,51.305936
9867,25.002698,166.766384,28.11887418,51.19377,51.258903
9868,25.007147,166.644073,27.96375332,51.13114,51.19377
9869,25.019971,167.086067,28.11887418,51.094966,51.13114
9870,25.005564,166.943274,27.96375332,51.027879,51.094966
9871,25.003475,166.983889,28.11887418,50.983435,51.027879
9872,25.007858,166.309378,27.96375332,50.932235,50.983435
9873,25.007304,166.188231,27.96375332,50.889515,50.932235
9874,25.012339,166.652219,27.70886508,50.840981,50.889515
9875,25.005069,166.797921,28.11887418,50.790337,50.840981
9876,24.989715,166.609161,28.11887418,50.743515,50.790337
9877,24.997966,166.387,28.11887418,50.716393,50.743515
9878,24.996792,166.478238,27.86257201,50.678926,50.716393
9879,25.001933,166.540732,28.27399503,50.624848,50.678926
9880,24.981009,167.623488,27.96375332,50.588591,50.624848
9881,24.999131,167.286349,27.96375332,50.565933,50.588591
9882,24.994769,166.345687,28.27399503,50.537075,50.565933
9883,24.988542,165.873901,28.27399503,50.490598,50.537075
9884,25.000093,166.473234,27.96375332,50.471665,50.490598
9885,24.989028,166.693649,28.11887418,50.436699,50.471665
9886,24.991935,166.959218,27.86257201,50.405925,50.436699
9887,24.986715,166.326136,28.27399503,50.36923,50.405925
9888,24.996027,166.124224,27.86257201,50.359837,50.36923
9889,24.998999,166.536193,28.11887418,50.332057,50.359837
9890,24.993575,165.821067,27.96375332,50.30554,50.332057
9891,24.98912,165.908814,28.11887418,50.271849,50.30554
9892,24.98508,166.159603,28.11887418,50.249393,50.271849
9893,24.997628,166.901728,27.96375332,50.231656,50.249393
9894,24.994451,166.322761,28.11887418,50.20711,50.231656
9895,24.987037,166.95433,28.11887418,50.18722,50.20711
9896,24.993713,165.976428,28.11887418,50.167349,50.18722
9897,24.988315,165.777426,28.11887418,50.142435,50.167349
9898,24.999005,166.265155,28.11887418,50.123556,50.142435
9899,24.986826,166.938968,28.11887418,50.104869,50.123556
9900,24.996638,167.079317,28.27399503,50.08265,50.104869
9901,24.979458,166.828877,28.11887418,50.067194,50.08265
9902,24.971128,166.541197,28.27399503,50.034895,50.067194
9903,24.97642,166.662577,28.04986975,50.022695,50.034895
9904,24.983788,167.440779,28.11887418,50.022231,50.022695
9905,24.994634,167.084088,28.27399503,50.001473,50.022231
9906,24.988486,166.938503,28.11887418,49.991846,50.001473
9907,24.994002,166.348596,28.27399503,49.980543,49.991846
9908,25.000506,166.038339,28.27399503,49.959372,49.980543
9909,24.997884,166.250026,28.11887418,49.953872,49.959372
9910,24.995695,166.800482,27.86257201,49.930062,49.953872
9911,24.975826,166.480799,28.11887418,49.9122,49.930062
9912,24.99236,166.426219,28.11887418,49.893395,49.9122
9913,24.995992,166.221165,28.11887418,49.887694,49.893395
9914,24.994186,166.220467,28.11887418,49.869451,49.887694
9915,24.995279,166.603342,28.11887418,49.871649,49.869451
9916,24.977895,166.737406,28.11887418,49.852831,49.871649
9917,25.000276,166.829692,28.11887418,49.852613,49.852831
9918,24.988789,166.075347,28.11887418,49.82354,49.852613
9919,24.971166,166.186834,28.11887418,49.811486,49.82354
9920,24.978534,167.15147,28.27399503,49.800864,49.811486
9921,24.979667,166.382927,27.96375332,49.781883,49.800864
9922,24.982626,166.420283,28.11887418,49.785231,49.781883
9923,24.976661,166.111772,28.11887418,49.771944,49.785231
9924,24.983172,166.717273,27.96375332,49.764773,49.771944
9925,24.975054,166.545387,28.20883818,49.753893,49.764773
9926,24.977517,165.852023,27.96375332,49.743438,49.753893
9927,24.976364,166.525138,27.96375332,49.742083,49.743438
9928,24.983191,165.893685,28.11887418,49.729352,49.742083
9929,24.962617,165.860634,27.86257201,49.704251,49.729352
9930,24.96752,166.213368,28.11887418,49.711983,49.704251
9931,24.971658,166.36163,28.27399503,49.699103,49.711983
9932,24.966064,166.140983,28.11887418,49.697691,49.699103
9933,24.962787,166.091872,28.11887418,49.685004,49.697691
9934,24.951597,166.090359,28.11887418,49.679696,49.685004
9935,24.957225,166.865536,28.11887418,49.673465,49.679696
9936,24.959492,167.451835,28.11887418,49.664397,49.673465
9937,24.95445,166.130858,28.11887418,49.663751,49.664397
9938,24.949672,167.008328,27.86257201,49.650271,49.663751
9939,24.947761,166.742643,28.11887418,49.638468,49.650271
9940,24.957897,166.479286,27.96375332,49.6371,49.638468
9941,24.94749,166.675029,28.11887418,49.641589,49.6371
9942,24.969528,165.747983,27.96375332,49.623426,49.641589
9943,24.958977,165.87169,28.11887418,49.624387,49.623426
9944,24.965996,166.556559,28.11887418,49.607101,49.624387
9945,24.958022,166.501746,27.96375332,49.606069,49.607101
9946,24.967413,166.398405,27.96375332,49.594717,49.606069
9947,24.954206,166.405853,27.96375332,49.58292,49.594717
9948,24.954753,166.601596,28.11887418,49.5672,49.58292
9949,24.964348,166.985751,27.96375332,49.578849,49.5672
9950,24.951227,167.138901,28.11887418,49.566684,49.578849
9951,24.953948,167.150655,28.11887418,49.562123,49.566684
9952,24.958264,166.440533,27.96375332,49.554157,49.562123
9953,24.947529,167.252018,28.11887418,49.530555,49.554157
9954,24.960992,166.038921,27.96375332,49.533799,49.530555
9955,24.957684,167.271686,28.11887418,49.529658,49.533799
9956,24.950554,166.74241,28.11887418,49.528323,49.529658
9957,24.948985,166.196843,28.11887418,49.51708,49.528323
9958,24.957928,165.859238,28.27399503,49.512287,49.51708
9959,24.964097,166.267599,28.11887418,49.49778,49.512287
9960,24.964155,165.921848,28.11887418,49.507546,49.49778
9961,24.970442,165.847018,28.11887418,49.48751,49.507546
9962,24.963753,167.28053,28.27399503,49.4918,49.48751
9963,24.96273,166.129112,28.11887418,49.468673,49.4918
9964,24.945852,166.443908,28.27399503,49.463667,49.468673
9965,24.961894,165.816994,28.11887418,49.454986,49.463667
9966,24.957234,166.338355,28.11887418,49.454488,49.454986
9967,24.970929,167.4125,28.27399503,49.448476,49.454488
9968,24.954782,166.887414,28.52179896,49.440348,49.448476
9969,24.966177,166.859018,28.1090164,49.433439,49.440348
9970,24.964627,166.480799,28.27399503,49.416343,49.433439
9971,24.970579,166.890556,27.86257201,49.418105,49.416343
9972,24.966302,166.159253,28.11887418,49.410983,49.418105
9973,24.968305,166.730424,27.86257201,49.411363,49.410983
9974,24.967165,165.797326,28.27399503,49.391055,49.411363
9975,24.954538,166.851338,28.11887418,49.386373,49.391055
9976,24.959869,166.545387,28.09915863,49.384591,49.386373
9977,24.965983,167.086416,28.11887418,49.376578,49.384591
9978,24.95196,165.904042,28.11887418,49.378204,49.376578
